county,cases,deaths
Cottonwood,1,0
Dakota,46,0
Dodge,8,0
Douglas,1,0
Faribault,1,0
Fillmore,7,0
Goodhue,3,0
Hennepin,190,6
Isanti,2,0
Itasca,1,0
Jackson,1,0
Kandiyohi,1,0
Lac qui Parle,1,0
Le Sueur,13,0
Lincoln,1,0
Mahnomen,1,0
Martin,23,2
Meeker,1,0
Mower,12,0
Nicollet,3,0
Olmsted,51,0
Otter Tail,1,0
Ramsey,50,2
Renville,1,0
Rice,3,0
Scott,10,0
Sherburne,7,0
Sibley,1,0
St. Louis,12,0
Stearns,5,0
Steele,6,0
Unknown,1,0
Wabasha,6,0
Waseca,3,0
Washington,34,0
Watonwan,1,0
Wilkin,1,0
Winona,5,0
Wright,6,0
Adams,8,0
Alcorn,1,0
Amite,4,1
Attala,10,0
Benton,4,0
Bolivar,16,0
Calhoun,3,0
Carroll,1,0
Chickasaw,12,0
Choctaw,6,0
Claiborne,1,0
Clarke,1,0
Clay,4,0
Coahoma,20,0
Copiah,8,0
Covington,2,0
DeSoto,77,1
Forrest,21,0
Franklin,3,0
George,3,0
Grenada,3,0
Hancock,15,1
Harrison,44,1
Hinds,74,0
Holmes,14,1
Humphreys,2,0
Itawamba,3,0
Jackson,39,0
Jefferson,1,0
Jones,6,0
Kemper,1,0
Lafayette,14,0
Lamar,4,0
Lauderdale,23,0
Lawrence,5,0
Leake,5,0
Lee,23,1
Leflore,18,1
Lincoln,11,0
Lowndes,10,0
Madison,38,0
Marion,4,0
Marshall,13,0
Monroe,5,0
Montgomery,7,0
Neshoba,4,0
Newton,2,0
Noxubee,3,0
Oktibbeha,15,0
Panola,6,0
Pearl River,27,0
Perry,3,1
Pike,16,0
Pontotoc,5,0
Prentiss,4,0
Quitman,4,0
Rankin,37,1
Scott,9,0
Sharkey,1,0
Simpson,2,0
Smith,1,0
Sunflower,11,1
Tallahatchie,2,0
Tate,11,0
Tippah,23,2
Tunica,12,1
Union,3,0
Walthall,5,0
Warren,1,0
Washington,18,0
Webster,5,1
Wilkinson,13,2
Winston,6,0
Yalobusha,5,0
Yazoo,7,0
Adair,2,0
Atchison,1,0
Barry,1,0
Bates,1,0
Benton,1,0
Bollinger,1,0
Boone,59,1
Buchanan,3,0
Callaway,13,0
Camden,11,1
Cape Girardeau,13,0
Carter,2,0
Cass,9,0
Cedar,5,0
Chariton,3,0
Christian,12,0
Clay,13,0
Clinton,4,0
Cole,25,0
Cooper,1,0
Crawford,1,0
Dunklin,6,0
Franklin,7,0
Greene,38,3
Henry,1,1
Jackson,56,1
Jasper,4,0
Jefferson,18,0
Johnson,9,0
Kansas City,100,0
Lafayette,17,1
Lincoln,5,0
Livingston,1,0
Macon,1,0
Maries,1,0
McDonald,2,0
Moniteau,2,0
Montgomery,2,0
Morgan,1,0
Newton,4,0
Osage,1,0
Pemiscot,2,0
Perry,12,0
Pettis,1,0
Pike,1,0
Platte,7,0
Pulaski,6,0
Ralls,1,0
Randolph,1,0
Ray,1,0
Reynolds,2,0
Ripley,2,0
Scott,5,0
Shelby,1,0
St. Charles,56,2
St. Francois,3,0
St. Louis,366,2
St. Louis city,102,1
Stoddard,2,0
Stone,1,0
Taney,2,0
Texas,1,0
Unknown,12,0
Warren,2,0
Webster,1,0
Wright,4,0
Broadwater,3,0
Cascade,7,0
Deer Lodge,3,0
Flathead,9,0
Gallatin,69,0
Hill,1,0
Jefferson,2,0
Lake,3,0
Lewis and Clark,11,0
Lincoln,4,1
Madison,4,1
Meagher,1,0
Missoula,12,0
Park,3,0
Ravalli,1,0
Roosevelt,1,0
Silver Bow,9,0
Toole,6,2
Yellowstone,28,0
Adams,3,0
Antelope,1,0
Buffalo,6,0
Cass,2,0
Dawson,1,0
Dodge,3,0
Douglas,104,1
Gosper,1,0
Hall,6,1
Kearney,1,0
Knox,2,0
Lancaster,8,0
Lincoln,5,1
Madison,2,0
Nemaha,1,0
Platte,1,0
Sarpy,13,0
Saunders,2,0
Scotts Bluff,1,0
Unknown,2,0
Washington,19,0
York,1,0
Carson City,5,0
Clark,753,15
Douglas,5,0
Elko,5,0
Humboldt,3,0
Lyon,1,0
Nye,1,0
Unknown,150,0
Washoe,121,3
Belknap,12,0
Carroll,10,0
Cheshire,3,0
Grafton,35,0
Hillsborough,91,2
Merrimack,22,0
Rockingham,116,1
Strafford,22,0
Sullivan,3,0
Atlantic,30,0
Bergen,2482,41
Burlington,178,5
Camden,200,1
Cape May,15,0
Cumberland,12,1
Essex,1564,36
Gloucester,89,1
Hudson,1314,11
Hunterdon,79,0
Mercer,249,0
Middlesex,1123,20
Monmouth,1030,15
Morris,720,13
Ocean,874,12
Passaic,1091,9
Salem,3,0
Somerset,349,14
Sussex,113,3
Union,1213,15
Unknown,3840,7
Warren,68,2
Bernalillo,117,3
Chaves,10,0
Cibola,2,0
Curry,3,0
Doña Ana,18,0
Eddy,4,1
Lea,2,0
McKinley,12,0
Rio Arriba,3,0
Roosevelt,1,0
San Juan,27,0
San Miguel,1,0
Sandoval,23,0
Santa Fe,38,0
Socorro,3,0
Taos,10,0
Torrance,3,0
Valencia,5,0
Albany,217,1
Allegany,7,0
Broome,35,3
Cattaraugus,6,0
Cayuga,3,0
Chautauqua,5,0
Chemung,15,0
Chenango,17,0
Clinton,17,0
Columbia,26,1
Cortland,8,0
Delaware,11,0
Dutchess,392,3
Erie,443,8
Essex,5,0
Franklin,6,0
Fulton,1,0
Genesee,9,0
Greene,10,0
Hamilton,2,0
Herkimer,12,2
Jefferson,11,0
Lewis,2,0
Livingston,12,0
Madison,34,0
Monroe,242,6
Montgomery,6,0
Nassau,7344,48
New York City,38087,914
Niagara,41,0
Oneida,34,0
Onondaga,180,0
Ontario,20,0
Orange,1435,3
Orleans,4,0
Oswego,14,0
Otsego,17,0
Putnam,167,0
Rensselaer,40,0
Rockland,2511,8
Saratoga,105,1
Schenectady,80,0
Schoharie,6,0
Schuyler,2,0
St. Lawrence,13,0
Steuben,19,0
Suffolk,5791,44
Sullivan,101,0
Tioga,4,0
Tompkins,66,0
Ulster,207,1
Warren,18,0
Washington,7,0
Wayne,15,0
Westchester,9326,19
Wyoming,8,0
Alamance,7,0
Alexander,1,0
Alleghany,2,0
Beaufort,3,0
Bertie,5,0
Brunswick,13,0
Buncombe,20,1
Burke,5,0
Cabarrus,38,1
Caldwell,3,0
Carteret,10,0
Caswell,1,0
Catawba,14,0
Chatham,14,0
Cherokee,7,0
Cleveland,5,0
Columbus,2,0
Craven,5,0
Cumberland,15,0
Currituck,1,0
Davidson,19,0
Davie,12,0
Duplin,1,0
Durham,106,0
Edgecombe,1,0
Forsyth,39,0
Franklin,6,0
Gaston,22,0
Granville,7,0
Greene,3,0
Guilford,44,0
Halifax,2,0
Harnett,15,1
Henderson,16,0
Hertford,2,0
Hoke,3,0
Iredell,25,0
Jackson,1,0
Johnston,11,1
Lee,2,0
Lenoir,3,0
Lincoln,3,0
McDowell,4,0
Mecklenburg,382,1
Montgomery,3,0
Moore,6,0
Nash,4,0
New Hanover,26,0
Northampton,26,0
Onslow,6,0
Orange,30,0
Pamlico,1,0
Pasquotank,2,0
Perquimans,1,0
Person,1,0
Pitt,16,0
Polk,2,0
Randolph,16,0
Richmond,1,0
Robeson,2,0
Rowan,18,1
Rutherford,1,0
Sampson,1,0
Scotland,2,0
Stanly,5,0
Surry,2,0
Transylvania,3,0
Union,38,0
Vance,3,0
Wake,166,0
Washington,1,0
Watauga,5,0
Wayne,4,0
Wilson,11,0
Yadkin,2,0
Barnes,2,0
Burleigh,29,0
Cass,23,1
Divide,1,0
Dunn,1,0
Foster,1,0
Grand Forks,2,0
McHenry,1,1
McIntosh,1,0
McLean,2,0
Mercer,1,0
Morton,14,1
Mountrail,4,0
Oliver,1,0
Pierce,2,0
Ramsey,3,0
Sioux,1,0
Stark,11,0
Walsh,1,0
Ward,9,0
Unknown,2,0
Allen,4,0
Ashland,2,0
Ashtabula,6,0
Athens,3,1
Auglaize,2,0
Belmont,8,0
Brown,1,0
Butler,30,0
Carroll,5,0
Champaign,3,0
Clark,6,0
Clermont,9,0
Clinton,3,0
Columbiana,11,2
Coshocton,5,0
Crawford,5,0
Cuyahoga,493,4
Darke,12,0
Defiance,5,0
Delaware,38,1
Erie,5,1
Fairfield,13,0
Fayette,1,0
Franklin,281,2
Fulton,2,0
Gallia,1,1
Geauga,22,0
Greene,3,0
Hamilton,101,0
Hancock,3,0
Highland,1,0
Holmes,1,0
Huron,3,1
Jefferson,7,0
Knox,3,0
Lake,43,1
Lawrence,1,0
Licking,21,0
Logan,3,0
Lorain,78,2
Lucas,114,3
Madison,5,0
Mahoning,117,4
Marion,7,0
Medina,48,1
Mercer,2,0
Miami,46,5
Montgomery,31,1
Muskingum,2,0
Ottawa,2,0
Pickaway,5,0
Pike,1,0
Portage,32,1
Preble,1,0
Richland,5,0
Ross,1,0
Sandusky,3,0
Seneca,3,0
Shelby,4,0
Stark,44,2
Summit,118,5
Trumbull,42,2
Tuscarawas,7,0
Union,4,0
Van Wert,1,0
Warren,20,0
Washington,3,0
Wayne,7,0
Wood,13,0
Wyandot,1,0
Adair,4,0
Beckham,1,0
Bryan,1,0
Caddo,1,0
Canadian,15,0
Carter,1,0
Cherokee,1,0
Choctaw,1,0
Cleveland,60,6
Comanche,12,0
Cotton,1,0
Craig,1,0
Creek,18,1
Custer,4,0
Delaware,7,0
Garfield,2,0
Garvin,6,0
Grady,3,0
Jackson,1,0
Kay,20,0
Latimer,1,0
Le Flore,1,0
Lincoln,4,0
Logan,4,0
Love,1,0
Mayes,4,0
McClain,2,0
Muskogee,7,0
Noble,3,0
Nowata,4,0
Oklahoma,134,4
Okmulgee,3,0
Osage,11,0
Ottawa,6,0
Pawnee,15,1
Payne,14,0
Pittsburg,2,0
Pontotoc,3,0
Pottawatomie,2,0
Rogers,1,0
Seminole,1,0
Sequoyah,2,1
Stephens,2,0
Texas,1,0
Tulsa,65,3
Wagoner,8,1
Washington,20,0
Benton,10,0
Clackamas,40,3
Clatsop,3,0
Columbia,1,0
Deschutes,25,0
Douglas,8,0
Grant,1,0
Hood River,2,0
Jackson,20,0
Josephine,10,0
Klamath,4,0
Lane,12,1
Lincoln,1,0
Linn,36,2
Marion,123,3
Morrow,1,0
Multnomah,100,2
Polk,15,0
Tillamook,3,0
Umatilla,4,0
Union,1,0
Wasco,5,0
Washington,168,3
Yamhill,14,2
Adams,8,0
Allegheny,290,2
Armstrong,3,0
Beaver,44,0
Berks,82,0
Blair,6,0
Bradford,3,0
Bucks,249,3
Butler,49,2
Cambria,2,0
Cameron,1,0
Carbon,13,0
Centre,24,0
Chester,146,0
Clarion,1,0
Clearfield,4,0
Columbia,6,0
Crawford,4,0
Cumberland,24,1
Dauphin,36,0
Delaware,303,4
Erie,13,0
Fayette,11,0
Franklin,12,0
Greene,7,0
Huntingdon,1,0
Indiana,2,0
Juniata,3,0
Lackawanna,62,2
Lancaster,97,2
Lawrence,10,1
Lebanon,27,0
Lehigh,231,3
Luzerne,150,3
Lycoming,4,0
McKean,1,0
Mercer,7,0
Mifflin,2,0
Monroe,182,7
Montgomery,540,5
Montour,10,0
Northampton,184,5
Northumberland,1,0
Perry,1,0
Philadelphia,1072,7
Pike,39,1
Potter,2,0
Schuylkill,30,0
Snyder,2,0
Somerset,2,0
Susquehanna,1,0
Tioga,1,0
Union,4,0
Venango,1,0
Warren,1,0
Washington,26,0
Wayne,10,0
Westmoreland,55,0
York,54,0
Unknown,174,6
Bristol,14,0
Kent,32,0
Newport,21,0
Providence,214,0
Unknown,106,4
Washington,28,0
Abbeville,3,0
Aiken,9,0
Anderson,31,1
Barnwell,1,0
Beaufort,74,1
Berkeley,14,0
Calhoun,2,0
Charleston,123,1
Chester,2,0
Chesterfield,6,0
Clarendon,18,1
Colleton,5,0
Darlington,11,0
Dillon,1,0
Dorchester,12,0
Edgefield,2,0
Fairfield,5,0
Florence,15,3
Georgetown,11,0
Greenville,88,1
Greenwood,3,0
Horry,32,3
Jasper,3,0
Kershaw,99,2
Lancaster,14,0
Laurens,3,0
Lee,5,0
Lexington,41,1
Marion,2,0
Marlboro,2,0
Newberry,2,0
Oconee,4,0
Orangeburg,21,0
Pickens,13,0
Richland,135,2
Saluda,1,0
Spartanburg,30,0
Sumter,34,2
Union,3,0
Williamsburg,2,0
York,43,0
Aurora,1,0
Beadle,20,0
Bon Homme,1,0
Brookings,1,0
Brown,3,0
Butte,1,0
Charles Mix,1,0
Clark,1,0
Clay,3,0
Codington,5,0
Davison,2,1
Deuel,1,0
Fall River,1,0
Faulk,1,0
Hamlin,1,0
Hughes,1,0
Hutchinson,2,0
Lawrence,5,0
Lincoln,4,0
Lyman,1,0
Marshall,1,0
McCook,2,0
Meade,1,0
Minnehaha,28,0
Pennington,5,0
Roberts,1,0
Todd,1,0
Turner,1,0
Union,1,0
Unknown,1,0
Yankton,4,0
Anderson,9,0
Bedford,1,0
Benton,3,0
Bledsoe,2,0
Blount,10,0
Bradley,9,0
Campbell,4,0
Cannon,2,0
Carroll,5,0
Carter,1,0
Cheatham,8,0
Chester,3,0
Claiborne,2,0
Cocke,1,0
Coffee,1,0
Cumberland,11,0
Davidson,443,3
DeKalb,4,0
Dickson,12,0
Dyer,3,0
Fayette,10,0
Fentress,1,0
Franklin,5,0
Gibson,5,0
Giles,1,0
Greene,12,0
Grundy,2,0
Hamblen,2,0
Hamilton,40,0
Hardeman,1,0
Hardin,1,0
Hawkins,4,0
Haywood,2,0
Henry,1,0
Houston,1,0
Jefferson,5,0
Johnson,2,0
Knox,52,0
Lawrence,2,0
Lewis,2,0
Lincoln,1,0
Loudon,8,0
Macon,3,0
Madison,5,0
Marion,6,0
Marshall,1,0
Maury,11,0
McMinn,3,0
McNairy,1,0
Meigs,1,0
Monroe,3,0
Montgomery,13,0
Morgan,1,0
Obion,1,0
Overton,2,0
Perry,2,0
Putnam,24,0
Roane,2,0
Robertson,27,0
Rutherford,57,0
Scott,2,0
Sevier,7,0
Shelby,396,1
Smith,1,0
Sullivan,11,0
Sumner,164,0
Tipton,16,0
Trousdale,3,0
Unicoi,1,0
Union,1,0
Unknown,101,9
Warren,1,0
Washington,14,0
Wayne,1,0
Weakley,1,0
White,1,0
Williamson,111,0
Wilson,32,0
Andrews,1,0
Angelina,3,0
Aransas,2,0
Atascosa,2,0
Austin,2,0
Bastrop,6,0
Bell,28,1
Bexar,157,5
Blanco,1,0
Bowie,4,0
Brazoria,61,0
Brazos,44,2
Brown,3,0
Burleson,1,0
Burnet,2,0
Caldwell,1,0
Calhoun,3,0
Cameron,20,0
Cass,2,0
Castro,8,0
Chambers,5,0
Cherokee,2,0
Collin,160,1
Comal,9,2
Cooke,1,0
Coryell,1,0
Crane,1,0
Dallas,549,11
Dawson,1,0
DeWitt,3,0
Deaf Smith,2,0
Denton,191,3
Eastland,3,0
Ector,3,0
El Paso,47,0
Ellis,16,1
Erath,1,0
Falls,1,0
Fannin,1,0
Fayette,2,0
Fort Bend,119,1
Franklin,1,0
Gaines,1,0
Galveston,92,0
Grayson,6,0
Gregg,5,0
Grimes,2,0
Guadalupe,13,0
Hale,1,0
Hall,1,0
Hardin,9,1
Harris,563,7
Harrison,1,0
Hays,16,0
Henderson,1,0
Hidalgo,28,0
Hill,1,0
Hockley,7,0
Hood,3,0
Hopkins,2,0
Hunt,3,0
Jackson,1,0
Jefferson,18,0
Jim Wells,1,0
Johnson,8,0
Karnes,2,0
Kaufman,3,0
Kendall,7,0
Kleberg,1,0
Lamar,3,0
Lamb,1,0
Lavaca,1,0
Leon,1,0
Liberty,2,0
Limestone,2,0
Llano,3,0
Lubbock,51,1
Lynn,2,0
Martin,1,0
Matagorda,13,1
Maverick,1,0
McLennan,39,0
Medina,3,0
Midland,13,1
Milam,2,0
Montague,1,0
Montgomery,66,0
Moore,1,0
Morris,1,0
Nacogdoches,2,0
Navarro,3,0
Nueces,22,0
Oldham,2,1
Orange,5,0
Parker,4,0
Polk,1,0
Potter,5,0
Randall,6,0
Robertson,2,0
Rockwall,4,0
Rusk,3,0
San Jacinto,1,0
San Patricio,1,0
Shelby,2,0
Smith,32,1
Starr,2,0
Swisher,1,0
Tarrant,139,1
Taylor,7,0
Terry,3,0
Tom Green,5,0
Travis,206,2
Upshur,2,0
Uvalde,2,0
Val Verde,5,0
Van Zandt,2,1
Victoria,6,0
Walker,3,0
Waller,3,0
Washington,8,0
Webb,32,1
Wharton,6,0
Wichita,28,0
Willacy,2,0
Williamson,37,1
Wilson,2,0
Wise,1,0
Yoakum,1,0
Young,1,0
Box Elder,7,0
Cache,6,0
Davis,77,1
Garfield,1,0
Iron,4,0
Morgan,3,0
Salt Lake,363,0
San Juan,4,0
Summit,176,0
Tooele,9,0
Uintah,1,0
Unknown,8,3
Utah,58,0
Wasatch,45,0
Washington,8,0
Weber,36,0
Addison,21,0
Bennington,17,0
Caledonia,2,0
Chittenden,133,6
Franklin,11,0
Lamoille,13,0
Orange,4,0
Orleans,5,0
Rutland,6,0
Unknown,23,5
Washington,13,0
Windham,11,0
Windsor,18,1
Unknown,30,0
Accomack,6,0
Albemarle,19,0
Alexandria city,26,0
Alleghany,1,0
Amelia,1,0
Amherst,3,0
Arlington,86,2
Bedford,2,0
Botetourt,5,0
Bristol city,1,0
Charles City,1,0
Charlottesville city,13,0
Chesapeake city,18,0
Chesterfield,21,0
Culpeper,3,0
Danville city,4,0
Fairfax,225,2
Fairfax city,1,0
Fauquier,6,0
Fluvanna,3,0
Franklin,5,0
Frederick,10,0
Fredericksburg city,1,0
Galax city,1,0
Gloucester,7,0
Goochland,6,0
Greene,1,0
Greensville,3,0
Halifax,1,0
Hampton city,9,0
Hanover,5,0
Harrisonburg city,6,0
Henrico,44,3
Henry,1,0
Hopewell city,3,0
Isle of Wight,3,0
James City,73,3
King George,3,0
King William,1,0
Lancaster,1,0
Lee,2,0
Loudoun,61,0
Louisa,8,0
Lynchburg city,4,0
Madison,3,0
Manassas Park city,1,0
Manassas city,7,0
Mathews,2,0
Mecklenburg,4,0
Montgomery,1,0
Nelson,2,0
New Kent,1,0
Newport News city,18,1
Norfolk city,17,0
Northampton,1,0
Northumberland,2,0
Nottoway,1,0
Orange,1,0
Petersburg city,2,0
Pittsylvania,1,0
Poquoson city,2,0
Portsmouth city,4,0
Powhatan,3,0
Prince Edward,2,0
Prince George,5,0
Prince William,79,0
Radford city,1,0
Richmond city,25,0
Roanoke,2,0
Roanoke city,6,0
Rockbridge,2,0
Rockingham,5,0
Shenandoah,6,0
Smyth,1,0
Southampton,1,0
Spotsylvania,6,0
Stafford,20,0
Suffolk city,3,0
Tazewell,2,0
Virginia Beach city,52,0
Warren,2,0
Washington,2,0
Williamsburg city,7,1
Winchester city,3,0
Wythe,1,0
York,11,0
Adams,7,0
Benton,101,5
Chelan,15,2
Clallam,6,0
Clark,110,6
Columbia,1,0
Cowlitz,13,0
Douglas,5,0
Ferry,1,0
Franklin,32,0
Grant,62,0
Grays Harbor,1,0
Island,95,1
Jefferson,14,0
King,2332,152
Kitsap,63,1
Kittitas,8,0
Klickitat,7,1
Lewis,10,0
Lincoln,1,0
Mason,2,0
Okanogan,3,0
Pierce,352,6
San Juan,4,0
Skagit,101,3
Skamania,1,0
Snohomish,1126,30
Spokane,140,4
Stevens,4,0
Thurston,43,0
Walla Walla,7,0
Whatcom,116,7
Whitman,6,0
Yakima,147,3
Berkeley,14,0
Cabell,1,0
Greenbrier,3,0
Hancock,3,0
Harrison,10,0
Jackson,8,0
Jefferson,6,0
Kanawha,23,0
Logan,2,0
Marion,5,1
Marshall,4,0
Mason,3,0
Mercer,2,0
Monongalia,31,0
Morgan,1,0
Ohio,9,0
Pleasants,1,0
Preston,2,0
Putnam,4,0
Raleigh,3,0
Randolph,1,0
Roane,2,0
Tucker,2,0
Upshur,1,0
Wetzel,1,0
Wirt,1,0
Wood,2,0
Bayfield,2,0
Brown,7,0
Calumet,1,0
Chippewa,7,0
Clark,3,0
Columbia,9,0
Dane,183,2
Dodge,8,0
Door,1,0
Douglas,6,0
Dunn,3,0
Eau Claire,10,0
Fond du Lac,22,2
Grant,1,0
Green,5,0
Iowa,3,0
Iron,1,1
Jackson,2,0
Jefferson,10,0
Juneau,3,0
Kenosha,30,0
La Crosse,16,0
Marathon,2,0
Marinette,1,0
Marquette,2,0
Milwaukee,663,10
Monroe,1,0
Oneida,3,0
Outagamie,9,0
Ozaukee,36,3
Pierce,6,0
Portage,1,0
Racine,21,0
Richland,2,0
Rock,15,0
Sauk,13,1
Sheboygan,8,0
St. Croix,4,0
Vilas,3,0
Walworth,6,0
Washington,34,0
Waukesha,93,0
Waupaca,1,1
Winnebago,10,0
Wood,2,0
Albany,1,0
Campbell,1,0
Carbon,3,0
Converse,1,0
Fremont,24,0
Goshen,1,0
Hot Springs,1,0
Johnson,5,0
Laramie,20,0
Natrona,9,0
Park,1,0
Sheridan,8,0
Sublette,1,0
Sweetwater,2,0
Teton,17,0
Washakie,1,0
Autauga,7,0
Baldwin,19,0
Bibb,3,0
Blount,5,0
Bullock,3,0
Butler,1,0
Calhoun,9,0
Chambers,36,4
Cherokee,2,0
Chilton,11,0
Choctaw,3,0
Clay,2,0
Cleburne,5,0
Colbert,4,0
Coosa,4,0
Covington,2,0
Crenshaw,1,0
Cullman,8,0
Dallas,2,0
DeKalb,4,0
Elmore,12,0
Escambia,1,0
Etowah,8,0
Fayette,1,0
Franklin,3,0
Greene,3,0
Hale,1,0
Houston,8,0
Jackson,8,1
Jefferson,282,0
Lamar,1,0
Lauderdale,12,1
Lawrence,3,0
Lee,75,2
Limestone,22,0
Lowndes,1,0
Macon,1,0
Madison,100,1
Marengo,4,0
Marion,9,0
Marshall,6,0
Mobile,53,1
Monroe,1,0
Montgomery,31,1
Morgan,20,0
Pickens,4,0
Pike,4,0
Randolph,2,0
Russell,1,0
Shelby,86,2
St. Clair,15,0
Sumter,1,0
Talladega,7,0
Tallapoosa,13,1
Tuscaloosa,29,0
Walker,32,0
Washington,3,0
Wilcox,3,0
Winston,2,0
Anchorage,65,2
Fairbanks North Star Borough,35,0
Juneau City and Borough,9,0
Kenai Peninsula Borough,8,0
Ketchikan Gateway Borough,13,0
Matanuska-Susitna Borough,3,0
Apache,16,0
Cochise,4,0
Coconino,81,3
Gila,1,0
Graham,2,0
Greenlee,1,0
La Paz,2,0
Maricopa,791,8
Mohave,7,0
Navajo,91,0
Pima,202,6
Pinal,62,0
Santa Cruz,2,0
Yavapai,24,0
Yuma,12,0
Arkansas,2,0
Ashley,1,0
Baxter,3,0
Benton,38,0
Boone,2,0
Bradley,4,0
Chicot,2,0
Clark,24,0
Cleburne,61,2
Cleveland,5,0
Columbia,2,0
Conway,2,1
Craighead,10,0
Crawford,3,0
Crittenden,29,0
Cross,2,0
Desha,2,0
Drew,2,0
Faulkner,36,0
Garland,31,0
Grant,3,0
Greene,4,0
Hempstead,1,0
Hot Spring,4,0
Howard,4,0
Independence,4,0
Jefferson,40,0
Johnson,3,0
Lawrence,1,0
Lincoln,6,0
Lonoke,6,0
Miller,1,0
Nevada,1,0
Newton,1,0
Perry,2,0
Pike,2,0
Poinsett,5,0
Polk,4,0
Pope,6,0
Pulaski,103,3
Randolph,3,0
Saline,11,0
Scott,1,0
Searcy,4,0
Sebastian,8,0
Sevier,2,0
St. Francis,2,0
Stone,5,0
Union,8,0
Unknown,61,5
Van Buren,19,1
Washington,22,0
White,11,0
Woodruff,1,0
Alameda,334,7
Alpine,1,0
Amador,1,0
Butte,8,0
Calaveras,3,0
Colusa,1,0
Contra Costa,222,3
El Dorado,18,0
Fresno,68,0
Glenn,2,0
Humboldt,27,0
Imperial,38,0
Inyo,8,0
Kern,101,1
Kings,4,0
Los Angeles,3011,54
Madera,23,1
Marin,102,4
Mendocino,4,0
Merced,10,0
Mono,13,1
Monterey,42,2
Napa,16,1
Nevada,21,0
Orange,502,7
Placer,67,2
Plumas,1,0
Riverside,371,13
Sacramento,224,7
San Benito,21,1
San Bernardino,183,6
San Diego,734,9
San Francisco,400,6
San Joaquin,151,8
San Luis Obispo,80,0
San Mateo,309,10
Santa Barbara,99,0
Santa Clara,890,31
Santa Cruz,49,1
Shasta,6,1
Siskiyou,3,0
Solano,54,0
Sonoma,85,1
Stanislaus,39,0
Sutter,10,0
Tulare,45,1
Tuolumne,1,0
Unknown,1,0
Ventura,149,5
Yolo,25,1
Yuba,7,0
Adams,185,2
Alamosa,1,0
Arapahoe,350,6
Archuleta,1,0
Baca,3,0
Boulder,107,2
Broomfield,20,1
Chaffee,17,1
Clear Creek,4,0
Costilla,3,0
Crowley,1,1
Delta,1,0
Denver,539,7
Douglas,144,0
Eagle,227,4
El Paso,286,13
Elbert,5,0
Fremont,2,0
Garfield,33,1
Grand,4,0
Gunnison,82,1
Hinsdale,1,0
Huerfano,1,0
Jefferson,304,6
Kit Carson,2,0
La Plata,23,0
Lake,1,0
Larimer,99,6
Lincoln,1,0
Logan,6,0
Mesa,14,0
Mineral,2,0
Moffat,4,0
Montezuma,1,0
Montrose,13,0
Morgan,4,0
Otero,3,0
Park,3,0
Phillips,1,0
Pitkin,30,2
Pueblo,21,2
Rio Grande,5,0
Routt,17,0
Saguache,1,0
San Miguel,4,0
Summit,20,0
Teller,7,1
Unknown,129,0
Washington,1,0
Weld,255,12
Yuma,2,0
Fairfield,1870,38
Hartford,393,7
Litchfield,121,1
Middlesex,56,1
New Haven,517,12
New London,27,1
Tolland,56,7
Unknown,77,2
Windham,11,0
Kent,34,2
New Castle,197,6
Sussex,88,2
District of Columbia,495,9
Alachua,87,0
Baker,9,0
Bay,8,0
Bradford,2,0
Brevard,37,0
Broward,1219,12
Calhoun,1,0
Charlotte,24,0
Citrus,19,2
Clay,41,5
Collier,146,1
Columbia,3,0
DeSoto,7,1
Duval,207,4
Escambia,94,0
Flagler,18,0
Gadsden,1,0
Glades,3,1
Hendry,4,0
Hernando,24,0
Highlands,17,1
Hillsborough,305,3
Holmes,1,0
Indian River,33,0
Jackson,2,0
Lake,66,0
Lee,206,8
Leon,26,0
Levy,2,0
Manatee,53,2
Marion,28,0
Martin,28,0
Miami-Dade,2123,7
Monroe,27,0
Nassau,10,0
Okaloosa,39,1
Orange,373,4
Osceola,110,1
Palm Beach,551,14
Pasco,40,2
Pinellas,167,5
Polk,73,1
Putnam,13,0
Santa Rosa,44,2
Sarasota,76,3
Seminole,103,0
St. Johns,79,2
St. Lucie,38,2
Sumter,51,0
Suwannee,3,0
Union,1,0
Unknown,2,0
Volusia,80,1
Wakulla,1,0
Walton,18,0
Washington,1,0
Appling,1,0
Bacon,5,0
Baker,4,1
Baldwin,5,1
Banks,3,0
Barrow,19,2
Bartow,137,3
Ben Hill,3,0
Berrien,1,0
Bibb,20,0
Bleckley,1,0
Brooks,2,0
Bryan,7,0
Bulloch,2,0
Burke,8,0
Butts,8,0
Calhoun,9,0
Camden,4,0
Candler,1,0
Carroll,123,1
Catoosa,4,0
Charlton,1,0
Chatham,32,2
Chattahoochee,1,0
Chattooga,3,0
Cherokee,78,3
Clarke,51,5
Clay,5,0
Clayton,112,3
Clinch,1,0
Cobb,287,13
Coffee,11,0
Colquitt,20,1
Columbia,24,0
Cook,1,0
Coweta,41,2
Crisp,16,0
Dade,1,0
Dawson,10,0
DeKalb,360,4
Decatur,8,0
Dodge,2,0
Dooly,8,0
Dougherty,466,26
Douglas,51,1
Early,32,1
Effingham,5,0
Emanuel,1,0
Fannin,4,0
Fayette,48,4
Floyd,50,2
Forsyth,47,1
Franklin,4,0
Fulton,599,18
Gilmer,1,0
Glynn,17,0
Gordon,16,1
Grady,1,0
Greene,7,0
Gwinnett,242,2
Habersham,2,0
Hall,67,0
Haralson,5,0
Harris,3,0
Hart,4,0
Heard,1,1
